Time(s),CH1V,CH2V
1.034000e-03,2.920000e-02,6.786667e-02
1.036000e-03,4.253333e-02,7.213333e-02
1.038000e-03,3.278533e+00,5.706667e-02
1.040000e-03,3.256400e+00,5.706667e-02
1.042000e-03,5.133333e-02,5.493334e-02
1.044000e-03,5.360000e-02,7.000000e-02
1.046000e-03,2.706667e-02,5.066667e-02
1.048000e-03,3.247600e+00,8.493333e-02
1.050000e-03,3.274133e+00,1.653333e-02
1.052000e-03,3.800000e-02,5.706667e-02
1.054000e-03,2.253333e-02,8.066667e-02
1.056000e-03,2.040000e-02,6.133333e-02
1.058000e-03,3.214400e+00,6.133333e-02
1.060000e-03,3.269733e+00,5.066667e-02
1.062000e-03,4.253333e-02,8.000000e-03
1.064000e-03,4.026667e-02,3.306133e+00
1.066000e-03,2.040000e-02,3.304000e+00
1.068000e-03,2.438533e+00,3.321067e+00
1.070000e-03,3.258667e+00,3.276133e+00
1.072000e-03,3.274133e+00,3.318933e+00
1.074000e-03,4.253333e-02,7.853334e-02
1.076000e-03,4.693333e-02,5.920000e-02
1.078000e-03,2.666667e-03,2.933333e-02
1.080000e-03,3.249867e+00,5.280000e-02
1.082000e-03,3.269733e+00,6.133333e-02
1.084000e-03,3.800000e-02,3.199200e+00
1.086000e-03,2.480000e-02,3.299733e+00
1.088000e-03,1.813333e-02,3.284800e+00
1.090000e-03,3.271867e+00,3.282667e+00
1.092000e-03,3.263067e+00,3.308267e+00
1.094000e-03,6.453333e-02,3.146667e-02
1.096000e-03,5.360000e-02,7.640000e-02
1.098000e-03,2.480000e-02,6.573334e-02
1.100000e-03,3.190133e+00,5.706667e-02
1.102000e-03,3.260800e+00,5.066667e-02
1.104000e-03,7.560000e-02,5.493334e-02
1.106000e-03,4.026667e-02,6.346667e-02
1.108000e-03,1.600000e-02,4.000000e-02
1.110000e-03,1.698133e+00,5.066667e-02
1.112000e-03,3.271867e+00,6.133333e-02
1.114000e-03,3.263067e+00,3.786667e-02
1.116000e-03,3.586667e-02,5.280000e-02
1.118000e-03,4.253333e-02,5.280000e-02
1.120000e-03,1.373333e-02,6.786667e-02
1.122000e-03,3.263067e+00,5.280000e-02
1.124000e-03,3.274133e+00,7.426666e-02
1.126000e-03,5.800000e-02,6.573334e-02
1.128000e-03,4.026667e-02,7.426666e-02
1.130000e-03,4.253333e-02,6.786667e-02
1.132000e-03,3.245333e+00,6.133333e-02
1.134000e-03,3.247600e+00,7.640000e-02
1.136000e-03,6.906667e-02,8.480000e-01
1.138000e-03,4.693333e-02,3.301867e+00
1.140000e-03,9.333333e-03,3.310400e+00
1.142000e-03,3.086267e+00,3.308267e+00
1.144000e-03,3.252000e+00,3.306133e+00
1.146000e-03,-4.018667e-01,3.295467e+00
1.148000e-03,4.026667e-02,5.706667e-02
1.150000e-03,3.586667e-02,7.213333e-02
1.152000e-03,3.232000e-01,5.493334e-02
1.154000e-03,3.247600e+00,6.786667e-02
1.156000e-03,3.267467e+00,6.573334e-02
1.158000e-03,4.693333e-02,3.263333e+00
1.160000e-03,2.480000e-02,3.310400e+00
1.162000e-03,5.800000e-02,3.306133e+00
1.164000e-03,3.282933e+00,3.295467e+00
1.166000e-03,3.252000e+00,3.308267e+00
1.168000e-03,5.573333e-02,3.310400e+00
1.170000e-03,5.573333e-02,3.293333e+00
1.172000e-03,2.920000e-02,3.295467e+00
1.174000e-03,3.229867e+00,3.299733e+00
1.176000e-03,3.274133e+00,3.316800e+00
1.178000e-03,2.040000e-02,3.274000e+00
1.180000e-03,5.360000e-02,3.291200e+00
1.182000e-03,2.480000e-02,3.291200e+00
1.184000e-03,2.964667e+00,3.314667e+00
1.186000e-03,3.269733e+00,3.308267e+00
1.188000e-03,3.269733e+00,3.299733e+00
1.190000e-03,3.586667e-02,6.346667e-02
1.192000e-03,2.666667e-03,5.280000e-02
1.194000e-03,1.373333e-02,5.280000e-02
1.196000e-03,3.263067e+00,4.640000e-02
1.198000e-03,3.285200e+00,4.213334e-02
1.200000e-03,5.800000e-02,4.640000e-02
1.202000e-03,3.360000e-02,3.786667e-02
1.204000e-03,2.253333e-02,4.213334e-02
1.206000e-03,3.258667e+00,6.346667e-02
1.208000e-03,3.256400e+00,5.066667e-02
1.210000e-03,4.906667e-02,5.706667e-02
1.212000e-03,2.706667e-02,6.786667e-02
1.214000e-03,2.920000e-02,4.213334e-02
1.216000e-03,3.181333e+00,5.280000e-02
1.218000e-03,3.267467e+00,5.493334e-02
1.220000e-03,3.256400e+00,6.573334e-02
1.222000e-03,3.247600e+00,3.278267e+00
1.224000e-03,3.265333e+00,3.289067e+00
1.226000e-03,3.267467e+00,3.299733e+00
1.228000e-03,3.296267e+00,3.316800e+00
1.230000e-03,3.258667e+00,3.297600e+00
1.232000e-03,3.285200e+00,3.291200e+00
1.234000e-03,3.280800e+00,3.301867e+00
1.236000e-03,3.254267e+00,3.301867e+00
1.238000e-03,3.267467e+00,3.293333e+00
1.240000e-03,3.265333e+00,3.299733e+00
1.242000e-03,3.256400e+00,3.301867e+00
1.244000e-03,3.269733e+00,3.299733e+00
1.246000e-03,3.278533e+00,3.295467e+00
1.248000e-03,3.252000e+00,3.284800e+00
1.250000e-03,3.258667e+00,3.289067e+00
1.252000e-03,3.256400e+00,3.293333e+00
1.254000e-03,3.267467e+00,3.289067e+00
1.256000e-03,3.280800e+00,3.282667e+00
1.258000e-03,3.263067e+00,3.297600e+00
1.260000e-03,3.269733e+00,3.284800e+00
1.262000e-03,3.245333e+00,3.280533e+00
1.264000e-03,3.265333e+00,3.280533e+00
1.266000e-03,3.258667e+00,3.295467e+00
1.268000e-03,3.274133e+00,3.299733e+00
1.270000e-03,3.267467e+00,3.299733e+00
1.272000e-03,3.267467e+00,3.286933e+00
1.274000e-03,3.252000e+00,3.295467e+00
1.276000e-03,3.267467e+00,3.293333e+00
1.278000e-03,3.258667e+00,3.291200e+00
1.280000e-03,3.263067e+00,3.289067e+00
1.282000e-03,3.252000e+00,3.301867e+00
1.284000e-03,3.278533e+00,3.284800e+00
1.286000e-03,3.269733e+00,5.280000e-02
1.288000e-03,3.256400e+00,5.066667e-02
1.290000e-03,3.265333e+00,5.280000e-02
1.292000e-03,1.813333e-02,3.276133e+00
1.294000e-03,2.480000e-02,3.282667e+00
1.296000e-03,2.040000e-02,3.289067e+00
1.298000e-03,3.258667e+00,3.299733e+00
1.300000e-03,3.263067e+00,3.291200e+00
1.302000e-03,3.586667e-02,3.291200e+00
1.304000e-03,1.813333e-02,3.306133e+00
1.306000e-03,3.146667e-02,3.314667e+00
1.308000e-03,3.254267e+00,3.306133e+00
1.310000e-03,3.271867e+00,3.280533e+00
1.312000e-03,1.600000e-02,5.066667e-02
1.314000e-03,5.360000e-02,5.280000e-02
1.316000e-03,2.253333e-02,6.133333e-02
1.318000e-03,3.212267e+00,5.066667e-02
1.320000e-03,3.269733e+00,6.786667e-02
1.322000e-03,3.586667e-02,1.653333e-02
1.324000e-03,2.040000e-02,3.265467e+00
1.326000e-03,3.146667e-02,3.297600e+00
1.328000e-03,2.827600e+00,3.325333e+00
1.330000e-03,3.278533e+00,3.293333e+00
1.332000e-03,3.280800e+00,3.301867e+00
1.334000e-03,4.026667e-02,7.853334e-02
1.336000e-03,2.920000e-02,5.493334e-02
1.338000e-03,2.040000e-02,7.426666e-02
1.340000e-03,3.247600e+00,6.346667e-02
1.342000e-03,3.280800e+00,5.920000e-02
1.344000e-03,4.026667e-02,3.256933e+00
1.346000e-03,2.253333e-02,3.289067e+00
1.348000e-03,1.373333e-02,3.306133e+00
1.350000e-03,3.254267e+00,3.310400e+00
1.352000e-03,3.287333e+00,3.289067e+00
1.354000e-03,4.693333e-02,3.284800e+00
1.356000e-03,2.920000e-02,3.276133e+00
1.358000e-03,3.146667e-02,3.291200e+00
1.360000e-03,3.196800e+00,3.293333e+00
1.362000e-03,3.267467e+00,3.301867e+00
1.364000e-03,5.360000e-02,3.278267e+00
1.366000e-03,3.586667e-02,4.213334e-02
1.368000e-03,3.360000e-02,6.786667e-02
1.370000e-03,2.469467e+00,3.573333e-02
1.372000e-03,3.265333e+00,4.213334e-02
1.374000e-03,3.260800e+00,5.706667e-02
1.376000e-03,2.040000e-02,3.146667e-02
1.378000e-03,2.040000e-02,3.573333e-02
1.380000e-03,2.706667e-02,5.920000e-02
1.382000e-03,3.236533e+00,2.080000e-02
1.384000e-03,3.278533e+00,6.133333e-02
1.386000e-03,2.706667e-02,6.786667e-02
1.388000e-03,2.480000e-02,6.786667e-02
1.390000e-03,4.466667e-02,7.853334e-02
1.392000e-03,3.247600e+00,6.786667e-02
1.394000e-03,3.267467e+00,5.280000e-02
1.396000e-03,3.800000e-02,8.066667e-02
1.398000e-03,3.586667e-02,6.133333e-02
1.400000e-03,3.146667e-02,7.000000e-02
1.402000e-03,3.168000e+00,4.640000e-02
1.404000e-03,3.247600e+00,7.213333e-02
1.406000e-03,6.240000e-02,5.706667e-02
1.408000e-03,1.813333e-02,3.295467e+00
1.410000e-03,2.706667e-02,3.274000e+00
1.412000e-03,1.784267e+00,3.321067e+00
1.414000e-03,3.276267e+00,3.314667e+00
1.416000e-03,3.269733e+00,3.297600e+00
1.418000e-03,5.360000e-02,3.295467e+00
1.420000e-03,1.600000e-02,3.295467e+00
1.422000e-03,1.373333e-02,3.286933e+00
1.424000e-03,3.267467e+00,3.276133e+00
1.426000e-03,3.265333e+00,3.297600e+00
1.428000e-03,4.026667e-02,3.291200e+00
1.430000e-03,1.813333e-02,3.276133e+00
1.432000e-03,2.920000e-02,3.289067e+00
1.434000e-03,3.265333e+00,3.299733e+00
1.436000e-03,3.271867e+00,3.291200e+00
1.438000e-03,8.000000e-02,-1.309333e-01
1.440000e-03,4.906667e-02,4.000000e-02
1.442000e-03,3.586667e-02,5.066667e-02
1.444000e-03,3.079600e+00,3.146667e-02
1.446000e-03,3.254267e+00,5.066667e-02
1.448000e-03,-3.333333e-01,3.146667e-02
1.450000e-03,3.586667e-02,3.274000e+00
1.452000e-03,3.586667e-02,3.301867e+00
1.454000e-03,4.160000e-01,3.282667e+00
1.456000e-03,3.274133e+00,3.310400e+00
1.458000e-03,3.271867e+00,3.291200e+00
1.460000e-03,5.360000e-02,6.133333e-02
1.462000e-03,4.253333e-02,5.280000e-02
1.464000e-03,2.480000e-02,5.706667e-02
1.466000e-03,3.271867e+00,8.493333e-02
1.468000e-03,3.258667e+00,6.786667e-02
1.470000e-03,5.800000e-02,3.360000e-02
1.472000e-03,4.693333e-02,5.066667e-02
1.474000e-03,2.706667e-02,4.426667e-02
1.476000e-03,3.252000e+00,6.786667e-02
1.478000e-03,3.274133e+00,6.133333e-02
1.480000e-03,5.133333e-02,1.809867e+00
1.482000e-03,4.693333e-02,6.786667e-02
1.484000e-03,3.146667e-02,5.706667e-02
1.486000e-03,2.988933e+00,5.920000e-02
1.488000e-03,3.267467e+00,4.640000e-02
1.490000e-03,3.269733e+00,7.426666e-02
1.492000e-03,3.285200e+00,3.306133e+00
1.494000e-03,3.276267e+00,3.289067e+00
1.496000e-03,3.271867e+00,3.304000e+00
1.498000e-03,3.269733e+00,3.299733e+00
1.500000e-03,3.258667e+00,3.301867e+00
1.502000e-03,3.280800e+00,3.308267e+00
1.504000e-03,3.280800e+00,3.312533e+00
1.506000e-03,3.285200e+00,3.301867e+00
1.508000e-03,3.247600e+00,3.310400e+00
1.510000e-03,3.276267e+00,3.291200e+00
1.512000e-03,3.252000e+00,6.133333e-02
1.514000e-03,3.267467e+00,4.213334e-02
1.516000e-03,4.253333e-02,1.440133e+00
1.518000e-03,3.586667e-02,3.278267e+00
1.520000e-03,2.920000e-02,3.280533e+00
1.522000e-03,3.123867e+00,3.289067e+00
1.524000e-03,3.258667e+00,3.276133e+00
1.526000e-03,-3.866667e-03,3.301867e+00
1.528000e-03,3.360000e-02,3.289067e+00
1.530000e-03,3.800000e-02,3.278267e+00
1.532000e-03,1.145467e+00,3.284800e+00
1.534000e-03,3.263067e+00,3.282667e+00
1.536000e-03,3.276267e+00,3.291200e+00
1.538000e-03,3.146667e-02,7.000000e-02
1.540000e-03,2.040000e-02,2.933333e-02
1.542000e-03,2.706667e-02,4.426667e-02
1.544000e-03,3.243200e+00,2.933333e-02
1.546000e-03,3.274133e+00,6.133333e-02
1.548000e-03,4.693333e-02,2.705467e+00
1.550000e-03,3.586667e-02,3.289067e+00
1.552000e-03,2.480000e-02,3.301867e+00
1.554000e-03,3.207867e+00,3.308267e+00
1.556000e-03,3.278533e+00,3.306133e+00
1.558000e-03,3.586667e-02,3.263333e+00
1.560000e-03,4.693333e-02,7.853334e-02
1.562000e-03,4.026667e-02,6.133333e-02
1.564000e-03,2.637467e+00,6.346667e-02
1.566000e-03,3.256400e+00,5.920000e-02
1.568000e-03,3.276267e+00,5.706667e-02
1.570000e-03,1.373333e-02,3.284800e+00
1.572000e-03,5.360000e-02,3.295467e+00
1.574000e-03,2.706667e-02,3.293333e+00
1.576000e-03,3.263067e+00,3.291200e+00
1.578000e-03,3.282933e+00,3.295467e+00
1.580000e-03,5.573333e-02,3.299733e+00
1.582000e-03,2.040000e-02,3.280533e+00
1.584000e-03,2.480000e-02,3.301867e+00
1.586000e-03,3.243200e+00,3.297600e+00
1.588000e-03,3.271867e+00,3.295467e+00
1.590000e-03,3.146667e-02,3.269733e+00
1.592000e-03,5.133333e-02,3.306133e+00
1.594000e-03,3.800000e-02,3.276133e+00
1.596000e-03,3.187867e+00,3.318933e+00
1.598000e-03,3.274133e+00,3.291200e+00
1.600000e-03,-1.280000e-02,3.301867e+00
1.602000e-03,1.160000e-02,6.573334e-02
1.604000e-03,4.026667e-02,4.853334e-02
1.606000e-03,2.111467e+00,4.213334e-02
1.608000e-03,3.254267e+00,4.000000e-02
1.610000e-03,3.252000e+00,4.426667e-02
1.612000e-03,3.586667e-02,4.213334e-02
1.614000e-03,2.040000e-02,7.426666e-02
1.616000e-03,2.920000e-02,4.213334e-02
1.618000e-03,3.269733e+00,5.066667e-02
1.620000e-03,3.274133e+00,4.426667e-02
1.622000e-03,2.480000e-02,6.346667e-02
1.624000e-03,4.466667e-02,5.706667e-02
1.626000e-03,2.040000e-02,5.493334e-02
1.628000e-03,3.247600e+00,6.786667e-02
1.630000e-03,3.254267e+00,6.346667e-02
1.632000e-03,4.466667e-02,6.133333e-02
1.634000e-03,2.480000e-02,7.213333e-02
1.636000e-03,3.360000e-02,5.493334e-02
1.638000e-03,3.145867e+00,5.706667e-02
1.640000e-03,3.269733e+00,6.786667e-02
1.642000e-03,1.508000e-01,3.146667e-02
1.644000e-03,2.480000e-02,6.573334e-02
1.646000e-03,2.040000e-02,7.213333e-02
1.648000e-03,1.048267e+00,5.920000e-02
1.650000e-03,3.263067e+00,7.213333e-02
1.652000e-03,3.285200e+00,6.346667e-02
1.654000e-03,5.133333e-02,4.000000e-02
1.656000e-03,2.920000e-02,7.213333e-02
1.658000e-03,4.026667e-02,3.786667e-02
1.660000e-03,3.258667e+00,6.346667e-02
1.662000e-03,3.265333e+00,6.346667e-02
1.664000e-03,9.333333e-03,4.426667e-02
1.666000e-03,4.693333e-02,6.133333e-02
1.668000e-03,7.066667e-03,6.133333e-02
1.670000e-03,3.256400e+00,4.640000e-02
1.672000e-03,3.278533e+00,6.573334e-02
1.674000e-03,5.360000e-02,4.426667e-02
1.676000e-03,4.253333e-02,7.213333e-02
1.678000e-03,2.040000e-02,5.280000e-02
1.680000e-03,3.013333e+00,6.346667e-02
1.682000e-03,3.256400e+00,5.280000e-02
1.684000e-03,3.271867e+00,6.133333e-02
1.686000e-03,2.253333e-02,8.493333e-02
1.688000e-03,2.920000e-02,5.280000e-02
1.690000e-03,2.040000e-02,5.920000e-02
1.692000e-03,3.263067e+00,6.573334e-02
1.694000e-03,3.296267e+00,6.786667e-02
1.696000e-03,3.360000e-02,3.284800e+00
1.698000e-03,2.480000e-02,3.312533e+00
1.700000e-03,3.360000e-02,3.282667e+00
1.702000e-03,3.252000e+00,3.289067e+00
1.704000e-03,3.291733e+00,3.306133e+00
1.706000e-03,3.360000e-02,6.786667e-02
1.708000e-03,2.253333e-02,6.786667e-02
1.710000e-03,4.466667e-02,7.000000e-02
1.712000e-03,3.221067e+00,5.280000e-02
1.714000e-03,3.269733e+00,6.346667e-02
1.716000e-03,3.276267e+00,6.133333e-02
1.718000e-03,3.276267e+00,3.284800e+00
1.720000e-03,3.263067e+00,3.286933e+00
1.722000e-03,3.278533e+00,3.291200e+00
1.724000e-03,3.260800e+00,3.297600e+00
1.726000e-03,3.263067e+00,3.297600e+00
1.728000e-03,3.263067e+00,3.280533e+00
1.730000e-03,3.258667e+00,3.291200e+00
1.732000e-03,3.265333e+00,3.301867e+00
1.734000e-03,3.271867e+00,3.280533e+00
1.736000e-03,3.276267e+00,3.299733e+00
1.738000e-03,3.269733e+00,3.274000e+00
1.740000e-03,3.245333e+00,3.295467e+00
1.742000e-03,3.274133e+00,3.282667e+00
1.744000e-03,3.269733e+00,3.297600e+00
1.746000e-03,3.280800e+00,3.289067e+00
1.748000e-03,3.254267e+00,3.286933e+00
1.750000e-03,3.276267e+00,3.282667e+00
1.752000e-03,3.258667e+00,3.280533e+00
1.754000e-03,3.254267e+00,3.299733e+00
1.756000e-03,3.258667e+00,3.291200e+00
1.758000e-03,3.285200e+00,3.280533e+00
1.760000e-03,3.267467e+00,3.291200e+00
1.762000e-03,3.267467e+00,3.284800e+00
1.764000e-03,3.267467e+00,3.280533e+00
1.766000e-03,3.278533e+00,3.291200e+00
1.768000e-03,3.245333e+00,3.301867e+00
1.770000e-03,3.267467e+00,3.274000e+00
1.772000e-03,3.258667e+00,3.271867e+00
1.774000e-03,3.254267e+00,3.295467e+00
1.776000e-03,3.256400e+00,3.291200e+00
1.778000e-03,3.256400e+00,3.276133e+00
1.780000e-03,3.247600e+00,3.299733e+00
1.782000e-03,3.263067e+00,3.280533e+00
1.784000e-03,3.267467e+00,3.295467e+00
1.786000e-03,3.263067e+00,3.289067e+00
1.788000e-03,3.267467e+00,3.293333e+00
1.790000e-03,3.260800e+00,3.282667e+00
1.792000e-03,3.269733e+00,3.301867e+00
1.794000e-03,3.260800e+00,3.280533e+00
1.796000e-03,3.274133e+00,3.301867e+00
1.798000e-03,3.269733e+00,3.291200e+00
1.800000e-03,3.243200e+00,3.293333e+00
1.802000e-03,3.269733e+00,3.304000e+00
1.804000e-03,3.254267e+00,3.284800e+00
1.806000e-03,3.252000e+00,3.293333e+00
1.808000e-03,3.252000e+00,3.293333e+00
1.810000e-03,3.263067e+00,3.289067e+00
1.812000e-03,3.258667e+00,3.282667e+00
1.814000e-03,3.274133e+00,3.306133e+00
1.816000e-03,3.269733e+00,3.295467e+00
1.818000e-03,3.267467e+00,3.293333e+00
1.820000e-03,3.269733e+00,3.299733e+00
1.822000e-03,3.269733e+00,3.282667e+00
1.824000e-03,3.260800e+00,3.295467e+00
1.826000e-03,3.269733e+00,3.265467e+00
1.828000e-03,3.267467e+00,3.280533e+00
1.830000e-03,3.256400e+00,3.295467e+00
1.832000e-03,3.256400e+00,3.280533e+00
1.834000e-03,3.271867e+00,3.276133e+00
1.836000e-03,3.247600e+00,3.286933e+00
1.838000e-03,3.282933e+00,3.295467e+00
1.840000e-03,3.256400e+00,3.289067e+00
1.842000e-03,3.269733e+00,3.299733e+00
1.844000e-03,3.267467e+00,3.299733e+00
1.846000e-03,3.280800e+00,3.278267e+00
1.848000e-03,3.263067e+00,3.295467e+00
1.850000e-03,3.271867e+00,3.293333e+00
1.852000e-03,3.256400e+00,3.280533e+00
1.854000e-03,3.289600e+00,3.295467e+00
1.856000e-03,3.252000e+00,3.282667e+00
1.858000e-03,3.269733e+00,3.284800e+00
1.860000e-03,3.254267e+00,3.310400e+00
1.862000e-03,3.280800e+00,3.295467e+00
1.864000e-03,3.269733e+00,3.274000e+00
1.866000e-03,3.267467e+00,3.284800e+00
1.868000e-03,3.263067e+00,3.291200e+00
1.870000e-03,3.271867e+00,3.274000e+00
1.872000e-03,3.276267e+00,3.291200e+00
1.874000e-03,3.258667e+00,3.276133e+00
